BETA	MAF	P	study	gene
-0.1174	0.1071	2.603e-46	MTAG 5e-8	no
-0.0378	0.3904	7.886e-14	MTAG 5e-8	no
-0.0627	0.04702	9.519e-09	MTAG 5e-8	no
0.0606	0.1538	1.327e-18	MTAG 5e-8	no
0.0674	0.4209	1.439e-37	MTAG 5e-8	no
0.0358	0.2108	8.315e-09	MTAG 5e-8	no
0.062	0.3333	2.134e-34	MTAG 5e-8	no
-0.0515	0.1884	4.709e-17	MTAG 5e-8	no
-0.0313	0.4873	8.743e-11	MTAG 5e-8	no
-0.0841	0.2311	1.852e-41	MTAG 5e-8	no
-0.0303	0.276	3.045e-08	MTAG 5e-8	no
0.0388	0.2193	7.61e-11	MTAG 5e-8	no
-0.0522	0.3609	1.095e-23	MTAG 5e-8	no
-0.0581	0.1299	4.372e-15	MTAG 5e-8	no
-0.0707	0.07782	3.85e-17	MTAG 5e-8	no
-0.0302	0.2822	2.296e-08	MTAG 5e-8	no
-0.0763	0.1538	3.549e-25	MTAG 5e-8	no
0.0672	0.1451	3.628e-12	MTAG 5e-8	no
0.0431	0.4624	2.366e-18	MTAG 5e-8	no
-0.0323	0.2363	2.465e-08	MTAG 5e-8	no
0.0437	0.08948	1.954e-08	MTAG 5e-8	no
-0.0685	0.1802	4.499e-12	MTAG 5e-8	no
-0.0494	0.1604	2.314e-12	MTAG 5e-8	no
-0.0602	0.1539	2.53e-18	MTAG 5e-8	no
0.0414	0.489	1.233e-16	MTAG 5e-8	no
-0.045	0.4092	4.113e-18	MTAG 5e-8	no
0.0499	0.3564	1.25e-21	MTAG 5e-8	no
-0.0356	0.4379	8.4e-13	MTAG 5e-8	no
0.036	0.3621	6.392e-12	MTAG 5e-8	no
0.0442	0.4043	3.058e-18	MTAG 5e-8	no
0.0444	0.1426	9.03e-10	MTAG 5e-8	no
0.0426	0.137	1.109e-08	MTAG 5e-8	no
-0.0341	0.2899	2.775e-10	MTAG 5e-8	no
-0.0281	0.3449	4.411e-08	MTAG 5e-8	no
0.0422	0.2513	7.179e-13	MTAG 5e-8	no
-0.0671	0.08571	7.145e-14	MTAG 5e-8	no
-0.0453	0.3597	2.254e-10	MTAG 5e-8	no
-0.0613	0.2523	3.512e-26	MTAG 5e-8	no
-0.0545	0.1452	4.469e-15	MTAG 5e-8	no
-0.0315	0.3182	1.43e-09	MTAG 5e-8	no
-0.0529	0.3347	2.03e-23	MTAG 5e-8	no
0.1327	0.09207	2.21e-44	MTAG 5e-8	no
0.0346	0.2826	6.662e-10	MTAG 5e-8	no
0.035	0.2598	6.463e-09	MTAG 5e-8	no
-0.0313	0.4237	3.209e-10	MTAG 5e-8	no
-0.2749	0.1034	1.15e-191	MTAG 5e-8	no
0.03	0.3765	2.316e-09	MTAG 5e-8	no
-0.0491	0.4193	3.614e-22	MTAG 5e-8	no
-0.034	0.2501	7.299e-09	MTAG 5e-8	no
0.0351	0.2118	2.322e-09	MTAG 5e-8	no
0.0632	0.1314	2.896e-17	MTAG 5e-8	no
-0.0538	0.0487	1.129e-08	MTAG 5e-8	no
0.0359	0.4955	4.254e-13	MTAG 5e-8	no
-0.2387	0.01296	6.104e-10	MTAG 5e-8	no
0.0322	0.2333	9.229e-09	MTAG 5e-8	no
-0.041	0.295	4.794e-14	MTAG 5e-8	no
-0.052	0.07077	1.91e-08	MTAG 5e-8	no
-0.0599	0.1538	3.036e-18	MTAG 5e-8	no
0.0309	0.4592	1.633e-09	MTAG 5e-8	no
-0.0296	0.2729	3.93e-08	MTAG 5e-8	no
0.0424	0.3949	4.501e-17	MTAG 5e-8	no
0.0811	0.07793	2.494e-12	MTAG 5e-8	no
-0.0719	0.138	2.266e-09	MTAG 5e-8	no
0.0301	0.2924	9.221e-09	MTAG 5e-8	no
0.1399	0.1011	6.114e-48	MTAG 5e-8	no
-0.0945	0.0764	5.565e-16	MTAG 5e-8	no
0.067	0.09227	1.337e-16	MTAG 5e-8	no
0.0612	0.1538	3.312e-19	MTAG 5e-8	no
-0.0365	0.4501	2.296e-13	MTAG 5e-8	no
-0.0649	0.4791	7.821e-29	MTAG 5e-8	no
-0.092	0.06745	6.368e-20	MTAG 5e-8	no
-0.0347	0.4807	3.72e-10	MTAG 5e-8	no
0.036	0.2809	3.772e-11	MTAG 5e-8	no
-0.0536	0.1434	8.237e-10	MTAG 5e-8	no
-0.0621	0.3813	1.615e-33	MTAG 5e-8	no
0.0812	0.03231	2.936e-09	MTAG 5e-8	no
-0.066	0.1173	2.555e-15	MTAG 5e-8	no
0.0314	0.2847	5.092e-09	MTAG 5e-8	no
-0.0686	0.3529	3.662e-37	MTAG 5e-8	no
-0.0477	0.2003	5.835e-13	MTAG 5e-8	no
-0.0773	0.04452	3.462e-08	MTAG 5e-8	no
0.0365	0.3767	1.971e-13	MTAG 5e-8	no
0.0411	0.2269	4.9e-13	MTAG 5e-8	no
0.0465	0.2945	5.289e-18	MTAG 5e-8	no
0.0744	0.1434	2.423e-24	MTAG 5e-8	no
-0.0802	0.05327	7.36e-11	MTAG 5e-8	no
0.034	0.2243	3.007e-09	MTAG 5e-8	no
-0.0412	0.3404	5.294e-15	MTAG 5e-8	no
-0.0405	0.1245	2.489e-09	MTAG 5e-8	no
0.0579	0.1541	1.776e-17	MTAG 5e-8	no
0.0858	0.1657	8.535e-37	MTAG 5e-8	no
0.0739	0.04237	4.611e-09	MTAG 5e-8	no
-0.0411	0.3244	4.926e-10	MTAG 5e-8	no
-0.0644	0.1793	1.454e-15	MTAG 5e-8	no
0.0297	0.3944	3.126e-09	MTAG 5e-8	no
-0.0335	0.3208	2.577e-10	MTAG 5e-8	no
0.0965	0.26	5.443e-55	MTAG 5e-8	no
0.3432	0.01125	3.106e-18	MTAG 5e-8	no
-0.037	0.4508	4.693e-08	MTAG 5e-8	no
0.0294	0.2915	4.936e-08	MTAG 5e-8	no
0.039	0.323	2.946e-13	MTAG 5e-8	no
-0.0582	0.1542	1.006e-17	MTAG 5e-8	no
-0.0695	0.07647	5.763e-11	MTAG 5e-8	no
-0.0442	0.181	1.886e-11	MTAG 5e-8	no
-0.0283	0.3647	4.264e-08	MTAG 5e-8	no
-0.0463	0.3643	1.045e-18	MTAG 5e-8	no
0.0397	0.2263	4.185e-12	MTAG 5e-8	no
-0.0457	0.2838	8.821e-17	MTAG 5e-8	no
0.0852	0.311	9.643e-43	MTAG 5e-8	no
0.0581	0.2014	2.558e-20	MTAG 5e-8	no
0.0312	0.4238	2.181e-10	MTAG 5e-8	no
0.0804	0.1254	7.576e-25	MTAG 5e-8	no
0.0467	0.08501	7.031e-09	MTAG 5e-8	no
-0.0305	0.4441	5.425e-10	MTAG 5e-8	no
-0.0304	0.478	5.221e-09	MTAG 5e-8	no
0.0726	0.1509	4.71e-26	MTAG 5e-8	no
-0.0337	0.4823	4.231e-12	MTAG 5e-8	no
-0.9205	0.00183824	8.519e-13	MTAG 5e-8	no
0.0678	0.1472	1.177e-12	MTAG 5e-8	no
-0.0444	0.3081	1.337e-17	MTAG 5e-8	no
-0.0641	0.4478	1.275e-36	MTAG 5e-8	no
0.0786	0.3758	1.077e-49	MTAG 5e-8	no
0.0482	0.1237	7.76e-10	MTAG 5e-8	no
-0.0717	0.1902	2.852e-30	MTAG 5e-8	no
0.0385	0.1731	1.876e-09	MTAG 5e-8	no
0.0814	0.1605	3.056e-21	MTAG 5e-8	no
-0.0764	0.3472	1.535e-50	MTAG 5e-8	no
-0.0557	0.2302	2.802e-21	MTAG 5e-8	no
0.0442	0.1398	5.046e-10	MTAG 5e-8	no
-0.1001	0.03023	9.955e-10	MTAG 5e-8	no
0.0319	0.4483	7.946e-10	MTAG 5e-8	no
-0.0374	0.4987	1.549e-13	MTAG 5e-8	no
-0.0334	0.4454	2.404e-10	MTAG 5e-8	no
-0.0532	0.105	3.272e-11	MTAG 5e-8	no
-0.0773	0.07052	2.074e-17	MTAG 5e-8	no
0.0319	0.3099	2.138e-09	MTAG 5e-8	no
0.0335	0.4233	2.001e-11	MTAG 5e-8	no
-0.0551	0.1467	9.327e-14	MTAG 5e-8	no
-0.0377	0.3293	3.8e-11	MTAG 5e-8	no
-0.0576	0.3584	2.106e-30	MTAG 5e-8	no
-0.0811	0.08243	1.191e-17	MTAG 5e-8	no
-0.0942	0.09229	2.851e-33	MTAG 5e-8	no
0.0583	0.2924	1.156e-25	MTAG 5e-8	no
0.0448	0.3287	1.493e-18	MTAG 5e-8	no
-0.0278	0.4191	4.196e-08	MTAG 5e-8	no
-0.0355	0.1873	4.984e-09	MTAG 5e-8	no
0.0318	0.2998	5.021e-09	MTAG 5e-8	no
-0.0326	0.4026	1.466e-10	MTAG 5e-8	no
-0.0288	0.2942	3.513e-08	MTAG 5e-8	no
-0.0594	0.209	8.696e-17	MTAG 5e-8	no
0.0624	0.1537	5.549e-20	MTAG 5e-8	no
0.0774	0.2684	3.42e-45	MTAG 5e-8	no
0.0726	0.09242	1.373e-15	MTAG 5e-8	no
0.0412	0.1817	5.038e-10	MTAG 5e-8	no
0.082	0.07747	1.335e-18	MTAG 5e-8	no
0.0324	0.2563	9.911e-09	MTAG 5e-8	no
0.0738	0.07425	1.752e-13	MTAG 5e-8	no
0.0804	0.04863	1.273e-09	MTAG 5e-8	no
-0.0364	0.3692	6.864e-12	MTAG 5e-8	no
0.0424	0.1662	2.824e-10	MTAG 5e-8	no
-0.0542	0.3586	1.71e-22	MTAG 5e-8	no
-0.0625	0.1769	2.054e-11	MTAG 5e-8	no
-0.0349	0.3542	8.011e-12	MTAG 5e-8	no
0.0428	0.4625	3.901e-18	MTAG 5e-8	no
-0.0392	0.2051	2.376e-10	MTAG 5e-8	no
0.047	0.168	3.271e-13	MTAG 5e-8	no
-0.0593	0.1537	4.558e-18	MTAG 5e-8	no
-0.0569	0.1455	1.286e-15	MTAG 5e-8	no
0.0332	0.2165	1.499e-08	MTAG 5e-8	no
-0.0577	0.34	2.555e-28	MTAG 5e-8	no
-0.0518	0.1388	7.239e-13	MTAG 5e-8	no
-0.068	0.1248	1.344e-09	MTAG 5e-8	no
0.0438	0.284	1.398e-15	MTAG 5e-8	no
0.0591	0.1674	2.98e-17	MTAG 5e-8	no
0.0373	0.2122	7.018e-10	MTAG 5e-8	no
0.0532	0.09489	3.528e-09	MTAG 5e-8	no
-0.0332	0.2513	1.176e-08	MTAG 5e-8	no
-0.0614	0.1529	4.098e-19	MTAG 5e-8	no
0.0477	0.3479	1.488e-19	MTAG 5e-8	no
0.1426	0.06235	1.062e-39	MTAG 5e-8	no
-0.057	0.1402	6.033e-13	MTAG 5e-8	no
0.0606	0.1539	1.532e-18	MTAG 5e-8	no
-0.0494	0.3436	1.089e-21	MTAG 5e-8	no
-0.0603	0.2046	3.681e-22	MTAG 5e-8	no
0.0293	0.4053	6.139e-09	MTAG 5e-8	no
0.1385	0.01385	3.26e-08	MTAG 5e-8	no
0.0708	0.3213	6.057e-11	MTAG 5e-8	no
-0.0301	0.3589	4.432e-09	MTAG 5e-8	no
0.0459	0.3427	5.514e-18	MTAG 5e-8	no
0.0473	0.3376	5.956e-18	MTAG 5e-8	no
-0.0523	0.1345	1.328e-12	MTAG 5e-8	no
0.0376	0.2137	1.508e-09	MTAG 5e-8	no
-0.093	0.1262	2.511e-25	MTAG 5e-8	no
0.0309	0.2905	4.437e-09	MTAG 5e-8	no
-0.039	0.4081	1.506e-15	MTAG 5e-8	no
0.0386	0.1493	2.606e-09	MTAG 5e-8	no
-0.0296	0.2917	3.595e-08	MTAG 5e-8	no
0.0539	0.3069	3.3e-15	MTAG 5e-8	no
-0.0632	0.1542	7.523e-12	MTAG 5e-8	no
0.0296	0.4597	4.758e-09	MTAG 5e-8	no
-0.0448	0.2105	3.659e-11	MTAG 5e-8	no
-0.1293	0.04862	2.255e-25	MTAG 5e-8	no
-0.0594	0.1858	4.685e-22	MTAG 5e-8	no
0.0654	0.3259	1.864e-37	MTAG 5e-8	no
-0.033	0.2271	3.586e-08	MTAG 5e-8	no
-0.0406	0.4975	1.071e-16	MTAG 5e-8	no
-0.0476	0.2368	1.589e-16	MTAG 5e-8	no
-0.0594	0.1537	4.323e-18	MTAG 5e-8	no
-0.0414	0.4479	3.896e-11	MTAG 5e-8	no
-0.0386	0.2115	1.606e-10	MTAG 5e-8	no
-0.0432	0.3152	2.538e-15	MTAG 5e-8	no
0.0385	0.1634	7.247e-10	MTAG 5e-8	no
-0.1555	0.05165	3.09e-44	MTAG 5e-8	no
-0.0599	0.253	1.184e-25	MTAG 5e-8	no
0.0354	0.3723	1.51e-12	MTAG 5e-8	no
-0.0638	0.4159	3.093e-35	MTAG 5e-8	no
0.0552	0.1429	4.659e-08	MTAG 5e-8	no
-0.0284	0.3739	3.86e-08	MTAG 5e-8	no
-0.0403	0.4975	3.039e-16	MTAG 5e-8	no
-0.1038	0.05156	6.718e-20	MTAG 5e-8	no
-0.0686	0.2763	4.081e-32	MTAG 5e-8	no
0.0619	0.09753	4.64e-15	MTAG 5e-8	no
-0.0823	0.07141	1.17e-20	MTAG 5e-8	no
0.0554	0.09497	2.379e-12	MTAG 5e-8	no
0.1353	0.1022	1.526e-62	MTAG 5e-8	no
-0.0426	0.1518	1.779e-09	MTAG 5e-8	no
-0.0991	0.04177	3.612e-08	MTAG 5e-8	no
0.0364	0.1705	2.669e-08	MTAG 5e-8	no
-0.0989	0.1609	2.049e-48	MTAG 5e-8	no
0.042	0.2886	5.061e-14	MTAG 5e-8	no
-0.0496	0.1316	6.975e-11	MTAG 5e-8	no
-0.0948	0.3497	7.075e-19	MTAG 5e-8	no
-0.0573	0.4312	4.64e-31	MTAG 5e-8	no
-0.0342	0.3677	4.39e-10	MTAG 5e-8	no
-0.0321	0.226	2.844e-08	MTAG 5e-8	no
0.0631	0.1537	8.415e-12	MTAG 5e-8	no
-0.0666	0.1147	5.059e-16	MTAG 5e-8	no
-0.0563	0.1271	1.375e-14	MTAG 5e-8	no
-0.0606	0.2252	8.443e-24	MTAG 5e-8	no
0.035	0.2688	2.42e-10	MTAG 5e-8	no
-0.0881	0.04677	4.439e-10	MTAG 5e-8	no
-0.0357	0.292	2.471e-11	MTAG 5e-8	no
0.1439	0.4971	2.88e-126	MTAG 5e-8	no
-0.0692	0.05071	6.31e-11	MTAG 5e-8	no
0.046	0.3965	6.159e-18	MTAG 5e-8	no
0.0926	0.04216	1.347e-11	MTAG 5e-8	no
-0.0515	0.4267	3.77e-25	MTAG 5e-8	no
0.0451	0.1225	1.267e-08	MTAG 5e-8	no
0.0599	0.1677	2.273e-16	MTAG 5e-8	no
0.0543	0.3798	3.105e-25	MTAG 5e-8	no
-0.0299	0.4796	2.111e-09	MTAG 5e-8	no
0.0484	0.2667	6.619e-18	MTAG 5e-8	no
-0.0546	0.1742	1.464e-17	MTAG 5e-8	no
0.0383	0.2215	2.286e-09	MTAG 5e-8	no
0.0434	0.4108	3.614e-16	MTAG 5e-8	no
0.0367	0.4712	9.154e-14	MTAG 5e-8	no
0.0517	0.2213	7.724e-18	MTAG 5e-8	no
-0.0716	0.4909	6.119e-45	MTAG 5e-8	no
0.0399	0.3228	3.472e-14	MTAG 5e-8	no
0.0656	0.4814	6.657e-39	MTAG 5e-8	no
0.0352	0.2613	8.187e-10	MTAG 5e-8	no
-0.0665	0.4091	1.476e-37	MTAG 5e-8	no
0.0714	0.1247	8.236e-18	MTAG 5e-8	no
0.041	0.1817	1.998e-10	MTAG 5e-8	no
-0.0607	0.1538	1.043e-18	MTAG 5e-8	no
-0.0371	0.4191	3.247e-14	MTAG 5e-8	no
-0.028	0.3387	4.992e-08	MTAG 5e-8	no
0.1268	0.01884	7.537e-10	MTAG 5e-8	no
0.0432	0.1524	4.198e-11	MTAG 5e-8	no
-0.0466	0.3506	1.178e-13	MTAG 5e-8	no
-0.038	0.1779	3.542e-09	MTAG 5e-8	no
0.0423	0.3304	5.282e-16	MTAG 5e-8	no
0.0652	0.21	3.033e-10	MTAG 5e-8	no
-0.0639	0.1264	3.471e-10	MTAG 5e-8	no
0.0595	0.1425	2.151e-15	MTAG 5e-8	no
0.0609	0.1537	8.015e-19	MTAG 5e-8	no
0.0375	0.3278	6.467e-13	MTAG 5e-8	no
-0.0727	0.1034	4.421e-17	MTAG 5e-8	no
0.0746	0.3864	4.474e-36	MTAG 5e-8	no
-0.0564	0.3743	5.398e-29	MTAG 5e-8	no
-0.0873	0.0507	5.903e-14	MTAG 5e-8	no
0.0384	0.4336	4.862e-14	MTAG 5e-8	no
-0.0434	0.1981	4.887e-12	MTAG 5e-8	no
-0.0601	0.2529	1.379e-25	MTAG 5e-8	no
0.0376	0.498	2.646e-14	MTAG 5e-8	no
0.0327	0.3584	9.112e-11	MTAG 5e-8	no
0.0559	0.09891	8.671e-11	MTAG 5e-8	no
0.0408	0.278	1.124e-12	MTAG 5e-8	no
-0.0293	0.4539	2.967e-09	MTAG 5e-8	no
-0.0398	0.1662	4.215e-09	MTAG 5e-8	no
-0.0381	0.4215	2.342e-14	MTAG 5e-8	no
-0.0579	0.4745	6.636e-29	MTAG 5e-8	no
-0.0549	0.4302	5.485e-27	MTAG 5e-8	no
0.0379	0.2249	3.782e-10	MTAG 5e-8	no
-0.0342	0.3823	1.293e-10	MTAG 5e-8	no
0.0335	0.4781	6.49e-12	MTAG 5e-8	no
0.0874	0.05165	2.831e-14	MTAG 5e-8	no
-0.0487	0.2361	6.874e-18	MTAG 5e-8	no
0.0307	0.3984	6.1e-10	MTAG 5e-8	no
-0.0545	0.1211	9.733e-14	MTAG 5e-8	no
-0.0862	0.03898	2.476e-09	MTAG 5e-8	no
0.0676	0.08603	1.201e-13	MTAG 5e-8	no
-0.0903	0.06059	2.407e-15	MTAG 5e-8	no
0.0471	0.2492	5.764e-11	MTAG 5e-8	no
0.0574	0.144	3.538e-15	MTAG 5e-8	no
0.0601	0.253	1.089e-25	MTAG 5e-8	no
-0.0602	0.1539	2.994e-18	MTAG 5e-8	no
-0.182	0.03179	1.557e-15	MTAG 5e-8	no
0.0602	0.1538	1.846e-18	MTAG 5e-8	no
-0.0326	0.3792	5.82e-11	MTAG 5e-8	no
0.0314	0.4455	2.81e-10	MTAG 5e-8	no
0.0352	0.3857	1.365e-12	MTAG 5e-8	no
0.0622	0.09675	4.801e-13	MTAG 5e-8	no
-0.0286	0.4114	3.357e-08	MTAG 5e-8	no
-0.0455	0.1645	7.198e-12	MTAG 5e-8	no
-0.0292	0.3111	2.248e-08	MTAG 5e-8	no
-0.0396	0.1749	4.489e-10	MTAG 5e-8	no
0.0488	0.4622	2.577e-13	MTAG 5e-8	no
0.0494	0.3875	2.252e-21	MTAG 5e-8	no
-0.0405	0.1404	7.83e-09	MTAG 5e-8	no
0.0422	0.1828	8.871e-10	MTAG 5e-8	no
0.0594	0.1536	4.651e-18	MTAG 5e-8	no
-0.0423	0.2124	3.655e-13	MTAG 5e-8	no
0.0656	0.4959	2.108e-10	MTAG 5e-8	no
-0.0662	0.05829	1.602e-08	MTAG 5e-8	no
-0.0305	0.3579	2.336e-08	MTAG 5e-8	no
-0.0599	0.129	1.581e-16	MTAG 5e-8	no
-0.0738	0.189	1.468e-32	MTAG 5e-8	no
-0.1039	0.05631	2.101e-19	MTAG 5e-8	no
-0.0335	0.3119	5.987e-10	MTAG 5e-8	no
0.0374	0.3608	4.968e-13	MTAG 5e-8	no
-0.0441	0.3093	2.854e-17	MTAG 5e-8	no
-0.0633	0.1535	7.542e-12	MTAG 5e-8	no
-0.1186	0.3492	3.323e-80	MTAG 5e-8	no
0.0342	0.4384	7.556e-12	MTAG 5e-8	no
0.0307	0.3443	4.79e-09	MTAG 5e-8	no
-0.0665	0.09136	5.093e-14	MTAG 5e-8	no
-0.0654	0.3884	3.301e-39	MTAG 5e-8	no
-0.0829	0.09195	1.781e-19	MTAG 5e-8	no
-0.1401	0.03265	6.983e-19	MTAG 5e-8	no
-0.0749	0.1848	2.34e-26	MTAG 5e-8	no
-0.0499	0.2539	4.349e-17	MTAG 5e-8	no
-0.034	0.332	3.526e-10	MTAG 5e-8	no
0.0441	0.1408	9.029e-10	MTAG 5e-8	no
-0.0572	0.35	1.58e-29	MTAG 5e-8	no
-0.0346	0.4389	6.084e-12	MTAG 5e-8	no
-0.048	0.4536	5.967e-22	MTAG 5e-8	no
0.0479	0.1814	1.513e-12	MTAG 5e-8	no
0.0517	0.2213	7.728e-18	MTAG 5e-8	no
0.0591	0.1282	3.843e-16	MTAG 5e-8	no
0.0283	0.4547	4.969e-08	MTAG 5e-8	no
0.0326	0.4342	3.186e-10	MTAG 5e-8	no
-0.0314	0.49	9.11e-11	MTAG 5e-8	no
0.0688	0.1049	9.683e-18	MTAG 5e-8	no
-0.0671	0.1461	3.561e-12	MTAG 5e-8	no
-0.0589	0.08139	1.251e-10	MTAG 5e-8	no
0.0443	0.1748	2.914e-11	MTAG 5e-8	no
0.0696	0.06947	7.427e-13	MTAG 5e-8	no
0.0863	0.1015	5.831e-24	MTAG 5e-8	no
-0.0589	0.07302	3.522e-10	MTAG 5e-8	no
0.0495	0.1344	7.667e-12	MTAG 5e-8	no
0.0345	0.48	1.035e-11	MTAG 5e-8	no
-0.0401	0.177	9.011e-10	MTAG 5e-8	no
-0.0515	0.1396	5.614e-12	MTAG 5e-8	no
0.0455	0.1865	3.957e-12	MTAG 5e-8	no
-0.0607	0.09839	3.246e-12	MTAG 5e-8	no
0.0367	0.4545	1.388e-13	MTAG 5e-8	no
0.1452	0.0227000000000001	7.495e-10	MTAG 5e-8	no
-0.0971	0.2534	1.68e-58	MTAG 5e-8	no
-0.0508	0.1451	2.706e-12	MTAG 5e-8	no
-0.038	0.2629	5.51e-11	MTAG 5e-8	no
0.0353	0.2916	4.171e-11	MTAG 5e-8	no
-0.0391	0.4796	1.272e-13	MTAG 5e-8	no
0.1182	0.1065	1.274e-46	MTAG 5e-8	no
0.0378	0.496	3.51e-14	MTAG 5e-8	no
0.0541	0.1284	9.703e-16	MTAG 5e-8	no
0.035	0.2814	1.574e-09	MTAG 5e-8	no
-0.036	0.3032	9.934e-12	MTAG 5e-8	no
-0.0408	0.2638	1.752e-12	MTAG 5e-8	no
0.0376	0.2201	2.621e-10	MTAG 5e-8	no
0.0395	0.3292	4.775e-14	MTAG 5e-8	no
-0.0449	0.1477	8.484e-11	MTAG 5e-8	no
0.0546	0.07122	7.596e-09	MTAG 5e-8	no
0.0587	0.4163	3.848e-20	MTAG 5e-8	no
0.0336	0.4923	9.796e-10	MTAG 5e-8	no
0.0651	0.4813	1.692e-40	MTAG 5e-8	no
-0.0337	0.4689	9.913e-12	MTAG 5e-8	no
-0.0431	0.4589	5.993e-18	MTAG 5e-8	no
0.0476	0.1329	6.295e-10	MTAG 5e-8	no
0.0378	0.4514	4.819e-14	MTAG 5e-8	no
-0.0359	0.4304	2.579e-12	MTAG 5e-8	no
0.0657	0.2091	2.934e-10	MTAG 5e-8	no
0.0604	0.1536	1.455e-18	MTAG 5e-8	no
-0.0281	0.3766	3.02e-08	MTAG 5e-8	no
0.0568	0.388	1.79e-28	MTAG 5e-8	no
0.0329	0.4311	1.11e-10	MTAG 5e-8	no
-0.0406	0.3952	1.794e-10	MTAG 5e-8	no
0.0852	0.05062	1.014e-12	MTAG 5e-8	no
0.0601	0.2532	9.81e-26	MTAG 5e-8	no
-0.0701	0.1033	1.547e-17	MTAG 5e-8	no
0.0607	0.1536	9.519e-19	MTAG 5e-8	no
0.032	0.3845	5.222e-10	MTAG 5e-8	no
-0.0475	0.3365	7.246e-21	MTAG 5e-8	no
0.0597	0.1593	1.296e-17	MTAG 5e-8	no
0.07	0.2759	1.811e-34	MTAG 5e-8	no
-0.0581	0.07256	1.399e-11	MTAG 5e-8	no
0.0606	0.1537	1.052e-18	MTAG 5e-8	no
0.0415	0.4757	7.448e-17	MTAG 5e-8	no
-0.0321	0.4733	2.765e-10	MTAG 5e-8	no
0.0382	0.1757	8.899e-09	MTAG 5e-8	no
0.0534	0.1517	4.983e-14	MTAG 5e-8	no
-0.0494	0.1935	3.886e-16	MTAG 5e-8	no
-0.096	0.4632	6.9e-60	MTAG 5e-8	no
0.0549	0.2287	6.649e-22	MTAG 5e-8	no
-0.0304	0.3095	6.9e-09	MTAG 5e-8	no
0.0851	0.3664	1.048e-43	MTAG 5e-8	no
0.0376	0.198	8.681e-10	MTAG 5e-8	no
0.0341	0.2368	1.418e-08	MTAG 5e-8	no
-0.0502	0.07471	2.074e-08	MTAG 5e-8	no
0.0287	0.4262	2.312e-08	MTAG 5e-8	no
0.0458	0.2831	7.949e-17	MTAG 5e-8	no
-0.0627	0.2061	1.205e-12	MTAG 5e-8	no
-0.1282	0.01634	1.511e-08	MTAG 5e-8	no
-0.0691	0.2094	1.849e-29	MTAG 5e-8	no
0.0293	0.2949	2.862e-08	MTAG 5e-8	no
0.0425	0.137	1.219e-08	MTAG 5e-8	no
-0.0559	0.1979	2.642e-20	MTAG 5e-8	no
0.0665	0.2455	1.416e-30	MTAG 5e-8	no
0.072	0.2772	1.947e-36	MTAG 5e-8	no
0.0436	0.3771	5.441e-17	MTAG 5e-8	no
0.0329	0.2867	8.203e-10	MTAG 5e-8	no
-0.1589	0.02458	5.522e-18	MTAG 5e-8	no
0.0366	0.2214	4.652e-11	MTAG 5e-8	no
-0.0726	0.1369	5.175e-20	MTAG 5e-8	no
-0.0587	0.2536	9.124e-24	MTAG 5e-8	no
0.0667	0.3382	1.034e-36	MTAG 5e-8	no
0.0605	0.1538	1.591e-18	MTAG 5e-8	no
0.0304	0.3977	7.964e-10	MTAG 5e-8	no
0.0482	0.3413	4.392e-20	MTAG 5e-8	no
-0.0571	0.1367	5.723e-16	MTAG 5e-8	no
0.0495	0.3336	4.925e-18	MTAG 5e-8	no
-0.0289	0.4472	9.205e-09	MTAG 5e-8	no
0.0692	0.1757	1.53e-23	MTAG 5e-8	no
0.0658	0.05151	3.604e-09	MTAG 5e-8	no
0.0633	0.1535	7.412e-12	MTAG 5e-8	no
0.1349	0.1199	1.424e-50	MTAG 5e-8	no
0.0414	0.2566	1.24e-12	MTAG 5e-8	no
0.0316	0.2502	3.691e-08	MTAG 5e-8	no
-0.0354	0.2897	3.891e-11	MTAG 5e-8	no
0.0448	0.1678	5.383e-12	MTAG 5e-8	no
0.0716	0.04315	8.997e-09	MTAG 5e-8	no
-0.0442	0.3614	9.378e-18	MTAG 5e-8	no
-0.0612	0.135	1.222e-16	MTAG 5e-8	no
0.0679	0.06741	1.04e-12	MTAG 5e-8	no
0.0304	0.4838	8.797e-10	MTAG 5e-8	no
0.0905	0.2463	3.439e-53	MTAG 5e-8	no
-0.0518	0.09579	1.644e-09	MTAG 5e-8	no
-0.0321	0.3715	6.047e-10	MTAG 5e-8	no
0.0304	0.4387	1.859e-09	MTAG 5e-8	no
-0.0352	0.1773	1.644e-08	MTAG 5e-8	no
0.032	0.2783	7.787e-09	MTAG 5e-8	no
0.0702	0.1773	2.574e-09	MTAG 5e-8	no
0.0652	0.3294	2.476e-36	MTAG 5e-8	no
-0.0598	0.1799	2.411e-17	MTAG 5e-8	no
-0.0469	0.2319	3.287e-17	MTAG 5e-8	no
-0.0469	0.3873	4.899e-19	MTAG 5e-8	no
-0.0365	0.409	3.678e-11	MTAG 5e-8	no
-0.0356	0.2464	1.158e-10	MTAG 5e-8	no
0.0589	0.2725	3.589e-26	MTAG 5e-8	no
-0.0452	0.1041	7.966e-09	MTAG 5e-8	no
0.0546	0.1653	2.192e-16	MTAG 5e-8	no
0.0286	0.3875	1.801e-08	MTAG 5e-8	no
-0.0554	0.2876	6.853e-25	MTAG 5e-8	no
-0.0939	0.1896	2.131e-55	MTAG 5e-8	no
0.0614	0.1957	7.203e-24	MTAG 5e-8	no
0.0367	0.4998	1.79e-13	MTAG 5e-8	no
